time,pm2_5,pm10,temperature_2m,relative_humidity_2m,wind_speed_10m,city
2024-02-15 14:00:00,39.9,71.5,28.1,24,2.6,karachi
2024-02-15 15:00:00,37.7,68.0,28.2,27,10.4,karachi
2024-02-15 16:00:00,35.9,64.7,27.6,29,19.0,karachi
2024-02-15 17:00:00,32.9,57.6,27.1,31,21.6,karachi
2024-02-15 18:00:00,32.7,55.9,24.6,43,20.5,karachi
2024-02-15 19:00:00,40.4,65.2,23.5,54,14.6,karachi
2024-02-15 20:00:00,48.7,77.3,22.7,64,9.7,karachi
2024-02-15 21:00:00,51.6,82.0,21.6,73,10.0,karachi
2024-02-15 22:00:00,55.3,87.5,20.5,75,10.1,karachi
2024-02-15 23:00:00,58.9,90.6,19.4,74,8.6,karachi
2024-02-16 00:00:00,59.1,88.5,18.5,68,9.7,karachi
2024-02-16 01:00:00,57.5,84.8,17.9,48,11.1,karachi
2024-02-16 02:00:00,53.8,78.7,16.8,44,10.4,karachi
2024-02-16 03:00:00,48.9,71.5,15.8,48,10.8,karachi
2024-02-16 04:00:00,43.3,63.3,15.1,53,11.7,karachi
2024-02-16 05:00:00,38.2,56.1,14.9,56,13.3,karachi
2024-02-16 06:00:00,34.2,50.4,14.8,62,14.1,karachi
2024-02-16 07:00:00,32.8,48.3,14.9,58,14.7,karachi
2024-02-16 08:00:00,35.6,52.5,16.3,50,13.8,karachi
2024-02-16 09:00:00,37.6,55.8,20.2,38,11.6,karachi
2024-02-16 10:00:00,37.0,56.3,24.6,27,9.5,karachi
2024-02-16 11:00:00,30.5,56.2,27.6,17,11.1,karachi
2024-02-16 12:00:00,25.9,54.4,29.1,13,9.9,karachi
2024-02-16 13:00:00,22.9,48.9,29.9,11,8.4,karachi
2024-02-16 14:00:00,20.4,44.9,30.3,10,6.5,karachi
2024-02-16 15:00:00,18.5,41.2,30.4,10,4.0,karachi
2024-02-16 16:00:00,17.7,38.5,29.2,26,14.2,karachi
2024-02-16 17:00:00,19.8,41.6,28.5,25,20.4,karachi
2024-02-16 18:00:00,20.1,40.2,26.6,27,22.8,karachi
2024-02-16 19:00:00,30.0,52.3,24.5,37,17.9,karachi
2024-02-16 20:00:00,43.4,71.0,23.4,46,15.1,karachi
2024-02-16 21:00:00,49.7,79.2,22.4,54,14.8,karachi
2024-02-16 22:00:00,52.2,82.7,21.4,61,12.3,karachi
2024-02-16 23:00:00,55.6,87.3,20.2,62,11.4,karachi
2024-02-17 00:00:00,58.4,90.6,19.1,57,10.9,karachi
2024-02-17 01:00:00,58.7,89.6,18.3,43,11.1,karachi
2024-02-17 02:00:00,55.2,83.6,17.5,38,10.0,karachi
2024-02-17 03:00:00,50.1,75.9,16.7,40,10.9,karachi
2024-02-17 04:00:00,44.1,66.8,15.9,45,10.7,karachi
2024-02-17 05:00:00,35.7,54.5,15.1,51,11.5,karachi
2024-02-17 06:00:00,31.0,47.4,14.6,59,11.9,karachi
2024-02-17 07:00:00,29.6,45.1,14.5,59,11.5,karachi
2024-02-17 08:00:00,34.2,51.3,16.0,50,10.8,karachi
2024-02-17 09:00:00,41.8,62.2,20.1,37,9.7,karachi
2024-02-17 10:00:00,40.5,62.6,24.5,29,8.6,karachi
2024-02-17 11:00:00,38.3,63.1,27.2,24,7.9,karachi
2024-02-17 12:00:00,30.5,53.4,28.9,19,6.5,karachi
2024-02-17 13:00:00,28.3,49.6,29.4,19,10.6,karachi
2024-02-17 14:00:00,26.1,45.8,29.5,23,15.0,karachi
2024-02-17 15:00:00,23.2,41.7,29.4,24,18.1,karachi
2024-02-17 16:00:00,20.4,37.8,28.9,23,19.2,karachi
2024-02-17 17:00:00,9.8,18.9,27.7,28,18.5,karachi
2024-02-17 18:00:00,10.5,21.6,25.5,47,17.1,karachi
2024-02-17 19:00:00,13.0,24.9,23.5,63,12.3,karachi
2024-02-17 20:00:00,14.0,26.6,22.5,73,10.9,karachi
2024-02-17 21:00:00,15.1,28.2,21.6,80,9.8,karachi
2024-02-17 22:00:00,15.9,29.2,20.8,85,10.4,karachi
2024-02-17 23:00:00,16.2,29.9,20.3,87,11.5,karachi
2024-02-18 00:00:00,15.7,29.6,20.0,86,11.9,karachi
2024-02-18 01:00:00,14.6,28.2,20.0,86,12.8,karachi
2024-02-18 02:00:00,13.6,26.7,20.0,86,13.1,karachi
2024-02-18 03:00:00,12.9,25.5,19.7,86,12.6,karachi
2024-02-18 04:00:00,12.5,24.4,19.5,87,12.4,karachi
2024-02-18 05:00:00,12.2,23.9,19.7,86,13.1,karachi
2024-02-18 06:00:00,12.5,24.0,20.1,87,13.9,karachi
2024-02-18 07:00:00,14.0,26.1,20.1,87,13.9,karachi
2024-02-18 08:00:00,16.8,30.2,21.4,83,14.7,karachi
2024-02-18 09:00:00,17.4,31.5,23.9,68,19.1,karachi
2024-02-18 10:00:00,14.4,27.6,25.2,59,24.3,karachi
2024-02-18 11:00:00,12.3,23.7,26.1,53,26.0,karachi
2024-02-18 12:00:00,11.7,22.4,26.5,53,27.4,karachi
2024-02-18 13:00:00,11.6,22.2,26.8,53,28.8,karachi
2024-02-18 14:00:00,11.7,22.1,26.6,54,30.1,karachi
2024-02-18 15:00:00,11.7,21.9,26.5,55,30.1,karachi
2024-02-18 16:00:00,12.0,22.2,25.9,59,29.9,karachi
2024-02-18 17:00:00,14.5,26.1,25.0,66,29.2,karachi
2024-02-18 18:00:00,16.5,29.8,24.4,72,28.4,karachi
2024-02-18 19:00:00,18.3,32.7,23.7,77,25.9,karachi
2024-02-18 20:00:00,19.9,35.3,23.5,80,23.7,karachi
2024-02-18 21:00:00,21.1,37.3,23.3,82,22.9,karachi
2024-02-18 22:00:00,21.7,38.2,23.1,86,24.8,karachi
2024-02-18 23:00:00,21.5,38.0,22.9,89,25.3,karachi
2024-02-19 00:00:00,20.4,36.2,22.7,91,24.2,karachi
2024-02-19 01:00:00,18.5,33.4,22.6,92,24.1,karachi
2024-02-19 02:00:00,16.9,31.0,22.7,92,24.4,karachi
2024-02-19 03:00:00,15.5,29.3,22.5,92,23.2,karachi
2024-02-19 04:00:00,14.6,29.0,22.6,93,22.4,karachi
2024-02-19 05:00:00,14.0,29.2,22.5,93,20.6,karachi
2024-02-19 06:00:00,13.9,31.2,22.6,92,21.6,karachi
2024-02-19 07:00:00,15.0,33.5,22.8,92,22.9,karachi
2024-02-19 08:00:00,16.1,34.8,23.5,88,24.7,karachi
2024-02-19 09:00:00,16.1,42.4,25.3,75,30.0,karachi
2024-02-19 10:00:00,15.4,49.7,26.7,66,33.9,karachi
2024-02-19 11:00:00,16.1,54.9,27.3,60,32.5,karachi
2024-02-19 12:00:00,16.6,55.5,28.2,49,33.0,karachi
2024-02-19 13:00:00,17.3,56.7,28.4,45,32.7,karachi
2024-02-19 14:00:00,18.0,57.3,28.1,48,32.7,karachi
2024-02-19 15:00:00,18.2,56.9,27.8,50,32.0,karachi
2024-02-19 16:00:00,17.6,53.4,27.1,54,30.0,karachi
2024-02-19 17:00:00,17.9,47.4,26.2,60,28.3,karachi
2024-02-19 18:00:00,19.1,47.6,24.9,72,26.2,karachi
2024-02-19 19:00:00,20.9,48.4,23.9,83,24.6,karachi
2024-02-19 20:00:00,22.4,50.8,23.8,82,25.0,karachi
2024-02-19 21:00:00,22.5,52.4,23.6,80,23.8,karachi
2024-02-19 22:00:00,22.5,53.3,23.4,84,22.8,karachi
2024-02-19 23:00:00,22.6,54.5,23.0,88,20.9,karachi
2024-02-20 00:00:00,22.9,55.6,22.7,90,18.4,karachi
2024-02-20 01:00:00,22.5,54.6,22.5,92,16.7,karachi
2024-02-20 02:00:00,22.3,54.2,22.2,94,14.9,karachi
2024-02-20 03:00:00,22.2,54.5,22.1,95,14.1,karachi
2024-02-20 04:00:00,22.1,54.4,21.8,94,11.9,karachi
2024-02-20 05:00:00,21.7,56.6,21.2,93,9.8,karachi
2024-02-20 06:00:00,21.2,55.1,21.3,91,11.4,karachi
2024-02-20 07:00:00,21.9,53.1,20.7,90,10.2,karachi
2024-02-20 08:00:00,23.2,52.5,21.5,84,8.3,karachi
2024-02-20 09:00:00,20.5,47.4,23.5,74,8.9,karachi
2024-02-20 10:00:00,17.9,43.4,25.2,64,16.2,karachi
2024-02-20 11:00:00,16.7,43.8,26.0,57,18.7,karachi
2024-02-20 12:00:00,15.9,44.4,26.4,55,20.4,karachi
2024-02-20 13:00:00,15.1,42.3,26.5,54,22.1,karachi
2024-02-20 14:00:00,14.7,38.9,26.6,54,23.7,karachi
2024-02-20 15:00:00,15.0,36.4,26.3,55,25.0,karachi
2024-02-20 16:00:00,16.5,37.5,25.9,56,25.2,karachi
2024-02-20 17:00:00,16.7,40.4,25.1,61,24.4,karachi
2024-02-20 18:00:00,19.4,43.7,23.9,69,20.9,karachi
2024-02-20 19:00:00,22.3,47.3,23.3,72,19.3,karachi
2024-02-20 20:00:00,24.9,51.0,23.0,74,18.6,karachi
2024-02-20 21:00:00,26.8,54.6,22.6,76,17.4,karachi
2024-02-20 22:00:00,28.2,57.0,22.1,80,17.9,karachi
2024-02-20 23:00:00,28.6,58.0,22.0,78,18.2,karachi
2024-02-21 00:00:00,27.7,55.9,22.0,77,19.5,karachi
2024-02-21 01:00:00,26.0,51.8,21.7,78,19.5,karachi
2024-02-21 02:00:00,24.0,47.8,21.4,79,18.5,karachi
2024-02-21 03:00:00,22.5,44.7,21.2,79,17.1,karachi
2024-02-21 04:00:00,21.0,42.0,21.1,78,16.5,karachi
2024-02-21 05:00:00,18.7,38.9,20.9,79,16.1,karachi
2024-02-21 06:00:00,18.3,37.8,21.0,84,13.9,karachi
2024-02-21 07:00:00,18.9,38.3,20.1,87,11.4,karachi
2024-02-21 08:00:00,21.7,42.4,21.2,82,9.8,karachi
2024-02-21 09:00:00,19.9,45.5,23.8,69,18.0,karachi
2024-02-21 10:00:00,17.9,51.5,25.1,60,21.3,karachi
2024-02-21 11:00:00,18.6,64.7,26.0,56,23.9,karachi
2024-02-21 12:00:00,20.0,78.5,26.8,48,23.9,karachi
2024-02-21 13:00:00,21.0,90.1,27.1,43,26.0,karachi
2024-02-21 14:00:00,20.9,94.5,27.0,43,27.4,karachi
2024-02-21 15:00:00,20.5,94.5,26.8,48,26.7,karachi
2024-02-21 16:00:00,19.7,87.1,26.1,54,24.6,karachi
2024-02-21 17:00:00,18.9,80.6,25.2,60,23.5,karachi
2024-02-21 18:00:00,17.1,63.3,23.8,71,21.3,karachi
2024-02-21 19:00:00,15.4,44.6,23.1,77,18.3,karachi
2024-02-21 20:00:00,15.1,35.6,22.8,79,13.2,karachi
2024-02-21 21:00:00,15.9,34.3,22.5,80,11.1,karachi
2024-02-21 22:00:00,16.6,34.7,22.5,79,10.8,karachi
2024-02-21 23:00:00,17.2,36.0,22.1,81,12.1,karachi
2024-02-22 00:00:00,17.3,37.3,21.5,85,13.0,karachi
2024-02-22 01:00:00,17.2,38.3,20.8,88,11.0,karachi
2024-02-22 02:00:00,17.5,39.5,19.8,91,10.0,karachi
2024-02-22 03:00:00,17.3,38.8,19.0,95,10.5,karachi
2024-02-22 04:00:00,16.2,37.4,18.2,95,8.4,karachi
2024-02-22 05:00:00,14.8,47.1,17.9,92,10.8,karachi
2024-02-22 06:00:00,16.1,57.2,18.2,90,14.6,karachi
2024-02-22 07:00:00,18.5,60.1,17.9,81,15.2,karachi
2024-02-22 08:00:00,23.3,62.9,19.2,59,14.7,karachi
2024-02-22 09:00:00,25.0,69.2,22.8,31,15.0,karachi
2024-02-22 10:00:00,22.7,76.6,25.4,18,21.9,karachi
2024-02-22 11:00:00,19.2,98.7,27.2,11,25.5,karachi
2024-02-22 12:00:00,16.6,102.4,27.9,11,18.7,karachi
2024-02-22 13:00:00,14.7,91.3,28.5,8,17.9,karachi
2024-02-22 14:00:00,13.1,80.1,29.0,5,16.2,karachi
2024-02-22 15:00:00,12.0,71.5,29.2,5,14.8,karachi
2024-02-22 16:00:00,11.5,66.6,29.2,5,12.1,karachi
2024-02-22 17:00:00,12.0,75.4,28.7,5,9.9,karachi
2024-02-22 18:00:00,12.6,75.4,27.5,7,8.4,karachi
2024-02-22 19:00:00,18.5,79.9,24.9,12,11.2,karachi
2024-02-22 20:00:00,24.6,84.1,23.3,17,10.9,karachi
2024-02-22 21:00:00,27.6,83.4,21.5,17,12.1,karachi
2024-02-22 22:00:00,29.8,79.4,20.3,18,10.5,karachi
2024-02-22 23:00:00,33.9,82.9,19.2,23,9.8,karachi
2024-02-23 00:00:00,38.0,89.4,18.4,25,11.2,karachi
2024-02-23 01:00:00,39.6,86.4,17.1,27,10.7,karachi
2024-02-23 02:00:00,38.9,75.7,16.0,32,7.9,karachi
2024-02-23 03:00:00,35.0,65.0,15.6,34,8.3,karachi
2024-02-23 04:00:00,31.2,58.9,14.8,39,8.4,karachi
2024-02-23 05:00:00,38.5,90.3,13.7,47,7.6,karachi
2024-02-23 06:00:00,37.8,85.9,14.6,57,7.3,karachi
2024-02-23 07:00:00,37.5,80.3,14.6,60,7.9,karachi
2024-02-23 08:00:00,41.9,82.4,16.4,58,7.8,karachi
2024-02-23 09:00:00,44.5,94.5,19.5,54,6.6,karachi
2024-02-23 10:00:00,34.9,102.7,22.4,54,3.8,karachi
2024-02-23 11:00:00,33.5,116.9,24.3,39,3.6,karachi
2024-02-23 12:00:00,30.2,122.5,25.6,30,5.1,karachi
2024-02-23 13:00:00,25.4,104.8,26.6,24,8.7,karachi
2024-02-23 14:00:00,22.0,89.9,27.4,19,12.5,karachi
2024-02-23 15:00:00,19.3,82.9,28.3,9,14.8,karachi
2024-02-23 16:00:00,18.3,86.8,28.3,10,20.6,karachi
2024-02-23 17:00:00,18.7,87.8,26.9,13,23.0,karachi
2024-02-23 18:00:00,19.7,97.3,24.6,24,20.3,karachi
2024-02-23 19:00:00,23.9,92.7,23.1,33,15.6,karachi
2024-02-23 20:00:00,24.2,87.3,22.1,42,12.6,karachi
2024-02-23 21:00:00,22.6,78.2,21.2,48,10.8,karachi
2024-02-23 22:00:00,21.3,69.6,20.5,55,10.5,karachi
2024-02-23 23:00:00,21.0,64.3,19.6,66,10.1,karachi
2024-02-24 00:00:00,20.9,60.3,19.2,67,12.7,karachi
2024-02-24 01:00:00,20.4,56.0,18.4,74,10.8,karachi
2024-02-24 02:00:00,19.7,51.9,17.6,79,9.5,karachi
2024-02-24 03:00:00,19.1,50.4,16.8,82,9.1,karachi
2024-02-24 04:00:00,18.7,51.2,16.0,83,9.3,karachi
2024-02-24 05:00:00,18.5,55.1,15.4,84,8.2,karachi
2024-02-24 06:00:00,17.9,55.2,16.3,84,5.8,karachi
2024-02-24 07:00:00,18.6,53.9,16.9,81,6.7,karachi
2024-02-24 08:00:00,22.5,56.1,19.1,72,6.9,karachi
2024-02-24 09:00:00,22.5,60.5,22.0,58,6.6,karachi
2024-02-24 10:00:00,19.2,70.1,24.2,40,10.3,karachi
2024-02-24 11:00:00,19.2,88.5,26.2,26,10.3,karachi
2024-02-24 12:00:00,19.0,94.3,28.0,19,11.2,karachi
2024-02-24 13:00:00,17.4,84.5,29.3,14,9.8,karachi
2024-02-24 14:00:00,16.0,77.5,29.9,11,2.9,karachi
2024-02-24 15:00:00,15.5,73.6,29.5,14,8.9,karachi
2024-02-24 16:00:00,15.7,72.4,28.4,29,19.1,karachi
2024-02-24 17:00:00,15.1,61.9,27.1,35,23.6,karachi
2024-02-24 18:00:00,18.6,67.8,24.5,42,19.9,karachi
2024-02-24 19:00:00,21.8,66.4,23.5,50,13.5,karachi
2024-02-24 20:00:00,22.7,63.6,23.0,53,12.2,karachi
2024-02-24 21:00:00,21.1,63.1,22.2,61,11.6,karachi
2024-02-24 22:00:00,20.3,57.9,21.7,64,11.4,karachi
2024-02-24 23:00:00,20.4,56.7,20.8,69,10.1,karachi
2024-02-25 00:00:00,22.8,58.2,19.5,79,7.6,karachi
2024-02-25 01:00:00,25.9,58.2,19.0,81,11.2,karachi
2024-02-25 02:00:00,29.7,57.4,18.3,80,9.6,karachi
2024-02-25 03:00:00,31.0,58.4,17.7,77,11.2,karachi
2024-02-25 04:00:00,31.5,59.6,17.5,76,9.9,karachi
2024-02-25 05:00:00,33.4,62.6,16.3,82,7.4,karachi
2024-02-25 06:00:00,32.1,61.5,16.3,82,8.5,karachi
2024-02-25 07:00:00,32.2,63.1,15.8,81,9.0,karachi
2024-02-25 08:00:00,32.7,65.9,17.1,63,10.1,karachi
2024-02-25 09:00:00,30.7,61.5,20.5,40,11.4,karachi
2024-02-25 10:00:00,23.5,53.2,24.4,22,15.9,karachi
2024-02-25 11:00:00,18.9,46.6,26.3,14,21.3,karachi
2024-02-25 12:00:00,16.5,45.5,27.6,12,23.7,karachi
2024-02-25 13:00:00,13.7,44.0,28.8,11,23.2,karachi
2024-02-25 14:00:00,13.6,45.3,28.9,12,18.3,karachi
2024-02-25 15:00:00,13.8,46.6,29.2,12,15.5,karachi
2024-02-25 16:00:00,14.0,47.0,29.2,12,12.2,karachi
2024-02-25 17:00:00,17.8,61.5,29.0,11,10.5,karachi
2024-02-25 18:00:00,18.2,56.7,27.2,13,15.0,karachi
2024-02-25 19:00:00,22.8,53.1,25.4,18,11.5,karachi
2024-02-25 20:00:00,23.6,49.1,24.2,18,15.4,karachi
2024-02-25 21:00:00,21.6,43.5,23.6,18,17.8,karachi
2024-02-25 22:00:00,19.4,39.7,22.7,21,20.2,karachi
2024-02-25 23:00:00,18.5,38.4,22.5,24,22.4,karachi
2024-02-26 00:00:00,19.0,38.5,22.1,25,23.8,karachi
2024-02-26 01:00:00,19.2,38.6,21.8,26,23.7,karachi
2024-02-26 02:00:00,18.0,38.3,20.4,29,26.5,karachi
2024-02-26 03:00:00,18.3,39.9,19.6,31,28.3,karachi
2024-02-26 04:00:00,22.4,45.8,19.0,32,27.7,karachi
2024-02-26 05:00:00,23.4,50.3,19.0,31,27.1,karachi
2024-02-26 06:00:00,25.1,58.9,20.0,34,27.6,karachi
2024-02-26 07:00:00,25.6,61.9,19.9,32,27.0,karachi
2024-02-26 08:00:00,24.9,61.9,20.5,31,29.6,karachi
2024-02-26 09:00:00,26.3,62.6,21.8,33,26.7,karachi
2024-02-26 10:00:00,22.3,59.5,23.9,27,30.7,karachi
2024-02-26 11:00:00,19.6,51.0,26.0,22,32.1,karachi
2024-02-26 12:00:00,17.8,44.7,27.3,20,32.8,karachi
2024-02-26 13:00:00,16.2,41.9,28.5,17,30.7,karachi
2024-02-26 14:00:00,15.0,39.5,29.2,16,28.6,karachi
2024-02-26 15:00:00,14.0,38.1,29.3,18,28.0,karachi
2024-02-26 16:00:00,13.2,38.6,29.5,17,23.7,karachi
2024-02-26 17:00:00,14.1,32.6,29.4,16,18.5,karachi
2024-02-26 18:00:00,18.7,44.0,26.0,29,28.8,karachi
2024-02-26 19:00:00,22.8,45.9,24.0,36,28.4,karachi
2024-02-26 20:00:00,26.0,51.1,22.4,41,30.1,karachi
2024-02-26 21:00:00,30.0,56.9,20.9,46,32.8,karachi
2024-02-26 22:00:00,33.3,60.8,20.0,46,33.7,karachi
2024-02-26 23:00:00,35.4,67.3,19.2,51,34.4,karachi
2024-02-27 00:00:00,38.5,78.0,18.4,53,33.9,karachi
2024-02-27 01:00:00,39.8,85.0,17.9,53,34.2,karachi
2024-02-27 02:00:00,41.7,89.9,17.5,56,33.6,karachi
2024-02-27 03:00:00,40.9,88.9,17.0,58,32.6,karachi
2024-02-27 04:00:00,39.8,87.8,16.8,61,33.4,karachi
2024-02-27 05:00:00,40.6,89.4,16.5,63,33.9,karachi
2024-02-27 06:00:00,39.3,85.9,16.6,61,31.4,karachi
2024-02-27 07:00:00,38.3,79.9,16.5,62,31.4,karachi
2024-02-27 08:00:00,39.5,75.0,17.4,60,29.6,karachi
2024-02-27 09:00:00,40.9,77.3,19.2,55,31.6,karachi
2024-02-27 10:00:00,41.3,76.1,21.8,47,36.5,karachi
2024-02-27 11:00:00,41.3,75.0,23.9,40,38.0,karachi
2024-02-27 12:00:00,40.6,75.9,25.5,35,39.3,karachi
2024-02-27 13:00:00,39.3,76.8,26.5,32,36.1,karachi
2024-02-27 14:00:00,37.3,76.1,27.3,29,33.2,karachi
2024-02-27 15:00:00,35.2,74.0,27.6,28,31.0,karachi
2024-02-27 16:00:00,34.5,72.6,27.4,29,29.2,karachi
2024-02-27 17:00:00,22.1,47.7,26.7,31,27.4,karachi
2024-02-27 18:00:00,22.2,47.0,25.0,37,27.4,karachi
2024-02-27 19:00:00,23.7,44.6,23.7,40,23.1,karachi
2024-02-27 20:00:00,24.7,44.5,22.7,43,22.9,karachi
2024-02-27 21:00:00,24.7,44.0,21.8,46,22.2,karachi
2024-02-27 22:00:00,24.8,43.2,21.0,48,22.3,karachi
2024-02-27 23:00:00,25.0,42.4,20.3,50,24.2,karachi
2024-02-28 00:00:00,25.0,41.3,19.7,52,24.3,karachi
2024-02-28 01:00:00,25.0,40.5,19.1,54,22.7,karachi
2024-02-28 02:00:00,25.2,40.9,18.8,55,21.4,karachi
2024-02-28 03:00:00,25.8,42.1,18.4,56,20.9,karachi
2024-02-28 04:00:00,26.5,44.0,18.0,56,20.4,karachi
2024-02-28 05:00:00,27.1,44.0,17.8,57,19.6,karachi
2024-02-28 06:00:00,28.1,47.3,17.5,58,18.6,karachi
2024-02-28 07:00:00,29.5,49.2,17.2,59,18.6,karachi
2024-02-28 08:00:00,31.2,52.3,18.4,55,17.3,karachi
2024-02-28 09:00:00,32.6,55.8,20.9,46,20.2,karachi
2024-02-28 10:00:00,32.6,61.2,23.6,38,25.2,karachi
2024-02-28 11:00:00,30.3,68.5,25.7,31,27.4,karachi
2024-02-28 12:00:00,24.5,71.7,27.1,28,25.7,karachi
2024-02-28 13:00:00,23.7,77.3,28.1,26,23.7,karachi
2024-02-28 14:00:00,23.5,82.0,28.9,25,20.9,karachi
2024-02-28 15:00:00,23.5,83.1,29.2,24,17.1,karachi
2024-02-28 16:00:00,23.5,82.4,29.1,24,14.8,karachi
2024-02-28 17:00:00,25.1,92.0,28.6,24,14.9,karachi
2024-02-28 18:00:00,25.1,88.2,27.3,27,13.9,karachi
2024-02-28 19:00:00,28.3,77.3,26.0,30,10.7,karachi
2024-02-28 20:00:00,30.9,72.4,24.8,34,12.6,karachi
2024-02-28 21:00:00,31.4,68.0,23.5,39,14.7,karachi
2024-02-28 22:00:00,30.3,63.3,22.3,44,15.6,karachi
2024-02-28 23:00:00,28.6,59.0,21.5,47,15.1,karachi
2024-02-29 00:00:00,27.2,55.5,20.9,50,15.9,karachi
2024-02-29 01:00:00,25.9,52.5,20.3,51,15.3,karachi
2024-02-29 02:00:00,24.9,50.9,19.8,52,14.3,karachi
2024-02-29 03:00:00,24.2,49.5,19.2,53,13.9,karachi
2024-02-29 04:00:00,23.7,48.2,18.9,53,12.5,karachi
2024-02-29 05:00:00,23.6,46.2,18.4,54,11.0,karachi
2024-02-29 06:00:00,24.2,46.7,18.0,55,11.7,karachi
2024-02-29 07:00:00,25.6,48.8,17.7,56,11.2,karachi
2024-02-29 08:00:00,28.4,54.7,19.2,51,9.9,karachi
2024-02-29 09:00:00,31.2,61.5,22.0,42,9.4,karachi
2024-02-29 10:00:00,27.2,73.1,25.4,34,10.3,karachi
2024-02-29 11:00:00,21.5,89.9,28.0,27,11.6,karachi
2024-02-29 12:00:00,21.1,92.9,29.3,24,11.7,karachi
2024-02-29 13:00:00,20.9,84.1,30.0,23,13.0,karachi
2024-02-29 14:00:00,20.3,75.2,30.3,22,14.1,karachi
2024-02-29 15:00:00,19.8,69.2,30.3,21,14.2,karachi
2024-02-29 16:00:00,19.2,63.8,30.2,21,11.2,karachi
2024-02-29 17:00:00,19.3,60.5,29.6,24,11.8,karachi
2024-02-29 18:00:00,20.5,59.0,27.7,32,13.3,karachi
2024-02-29 19:00:00,24.4,58.1,25.7,43,12.5,karachi
2024-02-29 20:00:00,24.2,59.6,24.9,51,12.6,karachi
2024-02-29 21:00:00,23.5,61.0,24.0,55,11.5,karachi
2024-02-29 22:00:00,22.8,61.7,23.1,63,10.7,karachi
2024-02-29 23:00:00,22.2,61.5,23.2,63,9.4,karachi
2024-03-01 00:00:00,22.6,62.9,22.2,68,6.6,karachi
2024-03-01 01:00:00,23.1,64.3,21.8,69,6.1,karachi
2024-03-01 02:00:00,24.2,65.9,21.3,72,6.5,karachi
2024-03-01 03:00:00,25.4,67.8,19.8,84,5.9,karachi
2024-03-01 04:00:00,26.0,69.6,19.4,86,6.0,karachi
2024-03-01 05:00:00,33.4,75.7,19.1,84,4.4,karachi
2024-03-01 06:00:00,34.3,78.7,19.0,62,7.5,karachi
2024-03-01 07:00:00,37.6,83.8,19.4,59,11.4,karachi
2024-03-01 08:00:00,47.6,96.4,20.2,60,9.0,karachi
2024-03-01 09:00:00,45.6,95.9,21.6,58,5.5,karachi
2024-03-01 10:00:00,35.4,90.6,23.5,51,6.6,karachi
2024-03-01 11:00:00,32.4,90.3,24.5,56,11.0,karachi
2024-03-01 12:00:00,29.6,81.3,24.6,59,6.6,karachi
2024-03-01 13:00:00,30.5,75.9,25.0,59,19.8,karachi
2024-03-01 14:00:00,30.3,71.5,22.8,68,22.5,karachi
2024-03-01 15:00:00,24.0,53.6,21.6,75,21.1,karachi
2024-03-01 16:00:00,14.7,32.8,21.3,75,17.6,karachi
2024-03-01 17:00:00,15.5,30.5,21.1,77,12.0,karachi
2024-03-01 18:00:00,9.4,18.8,21.0,80,8.7,karachi
2024-03-01 19:00:00,7.7,19.2,21.0,83,10.3,karachi
2024-03-01 20:00:00,8.9,26.9,21.0,85,9.3,karachi
2024-03-01 21:00:00,12.1,41.0,20.6,88,7.9,karachi
2024-03-01 22:00:00,17.2,58.9,20.8,86,9.6,karachi
2024-03-01 23:00:00,21.7,71.5,19.9,89,10.9,karachi
2024-03-02 00:00:00,22.1,68.0,20.1,89,5.8,karachi
2024-03-02 01:00:00,22.6,70.3,18.9,94,9.2,karachi
2024-03-02 02:00:00,25.7,86.8,19.2,91,15.4,karachi
2024-03-02 03:00:00,30.2,105.0,17.8,71,22.2,karachi
2024-03-02 04:00:00,30.6,94.5,15.9,68,21.2,karachi
2024-03-02 05:00:00,36.1,93.1,14.6,65,22.6,karachi
2024-03-02 06:00:00,28.7,68.5,16.0,66,20.2,karachi
2024-03-02 07:00:00,22.3,40.0,15.2,62,22.0,karachi
2024-03-02 08:00:00,14.6,19.2,14.8,51,26.0,karachi
2024-03-02 09:00:00,7.1,9.1,15.6,41,31.8,karachi
2024-03-02 10:00:00,4.9,8.7,16.8,33,33.5,karachi
2024-03-02 11:00:00,8.6,33.2,17.8,32,31.1,karachi
2024-03-02 12:00:00,15.7,81.0,18.8,32,28.5,karachi
2024-03-02 13:00:00,22.1,128.5,19.5,32,25.1,karachi
2024-03-02 14:00:00,25.6,160.2,19.7,33,22.4,karachi
2024-03-02 15:00:00,26.3,169.5,19.5,35,23.6,karachi
2024-03-02 16:00:00,25.3,160.2,19.3,37,26.6,karachi
2024-03-02 17:00:00,21.4,130.4,18.9,38,26.9,karachi
2024-03-02 18:00:00,18.9,99.9,18.9,35,26.9,karachi
2024-03-02 19:00:00,18.3,75.2,18.0,37,22.5,karachi
2024-03-02 20:00:00,19.5,76.8,17.5,40,23.4,karachi
2024-03-02 21:00:00,20.4,82.7,17.1,40,21.8,karachi
2024-03-02 22:00:00,19.4,76.4,16.3,40,22.5,karachi
2024-03-02 23:00:00,18.0,64.3,15.4,43,23.6,karachi
2024-03-03 00:00:00,17.4,59.0,14.6,46,22.0,karachi
2024-03-03 01:00:00,18.5,64.5,13.5,47,20.5,karachi
2024-03-03 02:00:00,20.1,75.7,12.7,49,19.8,karachi
2024-03-03 03:00:00,22.5,90.6,12.3,51,20.1,karachi
